상호명,지점명,상권업종소분류명,시도명,시군구명,행정동명,경도,위도
이디야커피,금란망우점,커피전문점/카페/다방,서울특별시,중랑구,망우본동,127.1031237,37.60009611
커피공작소,,커피전문점/카페/다방,서울특별시,관악구,조원동,126.9059601,37.48321715
빙달,,커피전문점/카페/다방,서울특별시,동작구,상도2동,126.9453696,37.5021822
쥬씨,시흥법원단지점,커피전문점/카페/다방,서울특별시,금천구,시흥4동,126.9051649,37.4594491
신호등,,커피전문점/카페/다방,서울특별시,강서구,등촌1동,126.8639165,37.55513779
퀸즈브라운,양재점,커피전문점/카페/다방,서울특별시,서초구,양재2동,127.0394952,37.47000635
킹콩디저트,,커피전문점/카페/다방,서울특별시,영등포구,여의동,126.9328458,37.52707375
만랩커피,가산디지털점,커피전문점/카페/다방,서울특별시,금천구,가산동,126.8818566,37.47544072
림벅와플북촌점,북촌점,커피전문점/카페/다방,서울특별시,종로구,가회동,126.9863682,37.577373
역전우동구로디지털역점,구로디지털역점,커피전문점/카페/다방,서울특별시,구로구,구로3동,126.8997365,37.48354681
아델로가든,,커피전문점/카페/다방,서울특별시,양천구,목5동,126.8768012,37.5321765
COFFEEAMICO,,커피전문점/카페/다방,서울특별시,노원구,월계3동,127.0652025,37.62681504
9카페,,커피전문점/카페/다방,서울특별시,영등포구,여의동,126.9212477,37.52954536
쥬스식스커피식스,,커피전문점/카페/다방,서울특별시,송파구,잠실6동,127.1034466,37.51743613
텀브커피강동성심병원점,강동성심병원점,커피전문점/카페/다방,서울특별시,강동구,길동,127.1358323,37.53618526
에프씨서울팬카페,,커피전문점/카페/다방,서울특별시,마포구,성산2동,126.8972574,37.56827565
EPICCOFFEE,,커피전문점/카페/다방,서울특별시,구로구,고척1동,126.8672243,37.49882761
구카페,,커피전문점/카페/다방,서울특별시,용산구,남영동,126.9723916,37.54157089
매머드커피묵동자이점,묵동자이점,커피전문점/카페/다방,서울특별시,중랑구,묵1동,127.0775414,37.61382905
담톨,,커피전문점/카페/다방,서울특별시,서초구,양재1동,127.0213541,37.46539725
퓨로주스,,커피전문점/카페/다방,서울특별시,중구,광희동,127.0039385,37.56379968
킴메이드,,커피전문점/카페/다방,서울특별시,강북구,우이동,127.0108018,37.64560857
씨티즌커피,,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9399761,37.55644887
쥬씨,건대후문점,커피전문점/카페/다방,서울특별시,광진구,화양동,127.0761387,37.54587919
데코아발림,,커피전문점/카페/다방,서울특별시,마포구,서강동,126.9217567,37.54841781
이디야커피,북한산점,커피전문점/카페/다방,서울특별시,강북구,우이동,127.0055893,37.64475382
셀렉토커피압구정점,압구정점,커피전문점/카페/다방,서울특별시,강남구,신사동,127.0266344,37.52543314
성곽마루,,커피전문점/카페/다방,서울특별시,성북구,삼선동,127.0074285,37.58484139
맑음,,커피전문점/카페/다방,서울특별시,양천구,목4동,126.8674883,37.53824164
커피식스쥬스식스,,커피전문점/카페/다방,서울특별시,강서구,화곡1동,126.8389202,37.54098266
이디야커피,여의나루역점,커피전문점/카페/다방,서울특별시,영등포구,여의동,126.9307562,37.52604568
쥬씨,,커피전문점/카페/다방,서울특별시,성동구,성수2가3동,127.0568355,37.54296036
정관장카페사푼사푼,,커피전문점/카페/다방,서울특별시,강남구,대치2동,127.0653126,37.50658014
곰브라더스용산아이파크몰점,용산아이파크몰점,커피전문점/카페/다방,서울특별시,용산구,한강로동,126.9632226,37.52790298
킹콩쥬스,,커피전문점/카페/다방,서울특별시,노원구,상계6.7동,127.0612574,37.65043593
랄랄라350,,커피전문점/카페/다방,서울특별시,중구,명동,126.9884022,37.56761415
길보드커피,,커피전문점/카페/다방,서울특별시,양천구,목1동,126.8792216,37.53072179
디리베,,커피전문점/카페/다방,서울특별시,중구,회현동,126.9749211,37.55434265
청주오믈렛,,커피전문점/카페/다방,서울특별시,영등포구,신길7동,126.9210464,37.50267436
쥬씨가락점,가락점,커피전문점/카페/다방,서울특별시,송파구,가락본동,127.1200802,37.49488154
쥬씨,중곡사거리점,커피전문점/카페/다방,서울특별시,광진구,중곡4동,127.0879141,37.55929728
레드엘리펀트,,커피전문점/카페/다방,서울특별시,양천구,목3동,126.8628543,37.54609018
남양유업,백미당동대문점,커피전문점/카페/다방,서울특별시,중구,광희동,127.0087611,37.56887711
더즙,,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0296009,37.49729062
더사보르상월곡점,상월곡점,커피전문점/카페/다방,서울특별시,성북구,월곡2동,127.0494502,37.60765024
카페데뮤지까,,커피전문점/카페/다방,서울특별시,마포구,신수동,126.9325912,37.5441462
카페퍼슨비,,커피전문점/카페/다방,서울특별시,성동구,성수1가2동,127.0434611,37.54817798
디톡시,,커피전문점/카페/다방,서울특별시,영등포구,영등포동,126.9027632,37.52011235
스타벅스,신당역사거리점,커피전문점/카페/다방,서울특별시,중구,신당동,127.0164407,37.56594086
곰미커피,,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9425952,37.5577248
쥬씨,가재울점,커피전문점/카페/다방,서울특별시,서대문구,북가좌2동,126.9129538,37.57557545
비타민카페,충무로역점,커피전문점/카페/다방,서울특별시,중구,필동,126.9932251,37.56251943
할리스씨앤아이,,커피전문점/카페/다방,서울특별시,강남구,대치2동,127.0660186,37.50619827
폴바셋롯데영등포점,롯데영등포점,커피전문점/카페/다방,서울특별시,영등포구,영등포본동,126.9076472,37.51566141
빽다방,신대방삼거리점,커피전문점/카페/다방,서울특별시,동작구,상도3동,126.9300694,37.49887292
쥬씨송파역점,송파역점,커피전문점/카페/다방,서울특별시,송파구,송파2동,127.112132,37.50044469
쥬씨,대림점,커피전문점/카페/다방,서울특별시,영등포구,대림2동,126.9051115,37.48790375
골드버튼커피,,커피전문점/카페/다방,서울특별시,용산구,남영동,126.9731686,37.54266791
카페더케익,,커피전문점/카페/다방,서울특별시,강남구,논현1동,127.0253255,37.5060317
청년다방,송파방이점,커피전문점/카페/다방,서울특별시,송파구,방이1동,127.1217277,37.5067788
좋은씨앗,,커피전문점/카페/다방,서울특별시,강서구,화곡8동,126.8511574,37.53254251
쥬씨숙대입구역점,숙대입구역점,커피전문점/카페/다방,서울특별시,용산구,남영동,126.9721779,37.54311882
인테리어디자인수다,,커피전문점/카페/다방,서울특별시,양천구,신정4동,126.8571651,37.52736577
퀸즈브라운종로5가점,종로5가점,커피전문점/카페/다방,서울특별시,종로구,종로5.6가동,126.9992372,37.57254509
카페라인,,커피전문점/카페/다방,서울특별시,동대문구,이문2동,127.0664763,37.60285746
카페하임,,커피전문점/카페/다방,서울특별시,마포구,망원2동,126.9062854,37.55856537
쥬시,신정교점,커피전문점/카페/다방,서울특별시,양천구,신정2동,126.8736711,37.51836979
카페플래너,,커피전문점/카페/다방,서울특별시,은평구,응암3동,126.9226072,37.58601684
랠리,목동점,커피전문점/카페/다방,서울특별시,양천구,목2동,126.8690715,37.54279804
미스터브리즈커피,,커피전문점/카페/다방,서울특별시,강남구,논현2동,127.0343554,37.51273762
팬도로시,한양대점,커피전문점/카페/다방,서울특별시,성동구,사근동,127.0424353,37.55847765
더블랙더치커피,,커피전문점/카페/다방,서울특별시,성동구,성수1가2동,127.0454925,37.54684284
꽃다방,,커피전문점/카페/다방,서울특별시,금천구,시흥5동,126.9090521,37.44785246
쥬시빈,이대점,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.945978,37.55781812
크리미몰랑,양재1호점,커피전문점/카페/다방,서울특별시,서초구,양재2동,127.0394478,37.4710602
자바카페,,커피전문점/카페/다방,서울특별시,강남구,압구정동,127.0338209,37.5269969
MANCAVE,,커피전문점/카페/다방,서울특별시,관악구,조원동,126.9123073,37.48215846
샵일사오,,커피전문점/카페/다방,서울특별시,마포구,서강동,126.9227982,37.54839127
더카페교대역점,교대역점,커피전문점/카페/다방,서울특별시,서초구,서초1동,127.0168049,37.49338236
와츄홀릭,,커피전문점/카페/다방,서울특별시,양천구,신정2동,126.8743361,37.51852931
카페BRANDSSU,,커피전문점/카페/다방,서울특별시,마포구,성산1동,126.9121198,37.55897068
카페라온꿈,,커피전문점/카페/다방,서울특별시,강북구,수유1동,127.0138156,37.63192008
카페모아,,커피전문점/카페/다방,서울특별시,광진구,중곡3동,127.0864372,37.56531388
홈스테드커피마포점,마포점,커피전문점/카페/다방,서울특별시,마포구,아현동,126.954261,37.55634199
쥬씨,강서하이웨이점,커피전문점/카페/다방,서울특별시,강서구,등촌1동,126.854598,37.55539915
커피폴리,,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9159438,37.55204983
빽다방,목동41타워점,커피전문점/카페/다방,서울특별시,양천구,목1동,126.8757526,37.5281659
카페루앤비,역삼점,커피전문점/카페/다방,서울특별시,강남구,역삼2동,127.0447794,37.496279
스트릿츄러스,두타점,커피전문점/카페/다방,서울특별시,중구,광희동,127.0087611,37.56887711
슈퍼사이즈,영등포점,커피전문점/카페/다방,서울특별시,영등포구,영등포동,126.9059341,37.51833067
씨즈앤베리,,커피전문점/카페/다방,서울특별시,강남구,대치4동,127.0502134,37.50386466
카페오월,,커피전문점/카페/다방,서울특별시,성북구,동선동,127.0172684,37.5933935
생활커피,,커피전문점/카페/다방,서울특별시,성북구,동선동,127.0168515,37.59151587
스터디룸인,,커피전문점/카페/다방,서울특별시,종로구,종로1.2.3.4가동,126.9842973,37.56897552
동광커피숍,,커피전문점/카페/다방,서울특별시,서대문구,홍제1동,126.944249,37.58730266
투썸플레이스,방학역점,커피전문점/카페/다방,서울특별시,도봉구,방학1동,127.0433749,37.66633966
프로푸모,,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0311677,37.49156376
MMTH양재시민의숲,,커피전문점/카페/다방,서울특별시,서초구,양재2동,127.0340779,37.46226713
간단하지만특별한화피디Cafe,세븐스프링스연지점,커피전문점/카페/다방,서울특별시,종로구,종로5.6가동,127.0010816,37.57260577
선한이웃,,커피전문점/카페/다방,서울특별시,동작구,신대방1동,126.9139453,37.49631998
워너커피,,커피전문점/카페/다방,서울특별시,서초구,잠원동,127.0161468,37.51165026
사푼사푼,,커피전문점/카페/다방,서울특별시,강남구,대치2동,127.0653126,37.50658014
2시의테이블by메종드꾸숑,,커피전문점/카페/다방,서울특별시,강남구,신사동,127.022492,37.52122706
커피,,커피전문점/카페/다방,서울특별시,송파구,잠실본동,127.0834251,37.50808267
익스트림커피,,커피전문점/카페/다방,서울특별시,영등포구,여의동,126.9328458,37.52707375
구카페선릉1호점,선릉1호점,커피전문점/카페/다방,서울특별시,강남구,삼성2동,127.0487629,37.50587135
아쿠아플라넷63카페,,커피전문점/카페/다방,서울특별시,영등포구,여의동,126.9398973,37.51965858
커피를들다,,커피전문점/카페/다방,서울특별시,광진구,군자동,127.077242,37.55552005
간단하지만특별한화피디Cafe,꿈틀서울시교육연수원점,커피전문점/카페/다방,서울특별시,서초구,방배3동,126.9970952,37.47215001
일층카페,,커피전문점/카페/다방,서울특별시,강서구,화곡본동,126.847119,37.54277496
CAFE가끔,,커피전문점/카페/다방,서울특별시,금천구,시흥1동,126.9026073,37.44727919
마므레,,커피전문점/카페/다방,서울특별시,강서구,화곡3동,126.8356348,37.5448698
카작,상도점,커피전문점/카페/다방,서울특별시,동작구,상도4동,126.9429001,37.49524007
까페베니시모,,커피전문점/카페/다방,서울특별시,양천구,신정6동,126.871222,37.51498553
청소년카페마니또,,커피전문점/카페/다방,서울특별시,노원구,상계5동,127.0727346,37.66248343
